idsubsls,OPEN,DRAFT,SUBMITTED BY Pencacah,SUBMITTED RESPONDENT,APPROVED BY Pengawas,REJECTED BY Pengawas
1708060003000600,56,0,0,0,1,0
1708060015000500,37,0,7,0,10,0
1708060003000300,4,5,3,0,26,15
1708060002000300,47,1,0,0,2,0
1708060015000200,47,0,2,0,0,0
1708060003000400,46,0,0,0,2,0
1708060011000300,36,0,0,0,10,0
1708060004000500,17,6,4,0,11,1
1708060015000400,35,0,0,0,1,0
1708060004100100,0,0,0,0,7,1
1708060003200100,2,0,0,0,0,0
1708060002200100,0,0,0,0,1,0
1708060006100200,1,0,0,0,0,0
1708060006200100,0,0,0,0,1,0
1708060009200100,0,0,0,0,1,0
1708060013200100,1,0,0,0,0,0
1708070003001100,2,3,5,0,194,0
1708070003001200,160,1,0,0,3,0
1708070006000400,22,0,0,0,120,13
1708070008000400,106,10,1,0,16,0
1708070004000102,0,2,1,0,127,0
1708070006000300,129,0,0,0,0,0
1708070003000400,123,1,0,0,3,0
1708070003001000,95,6,3,0,18,0
1708070008000300,6,6,0,0,106,0
1708070003000200,3,4,0,0,107,0
1708070003000300,23,11,2,0,76,0
1708070004000101,7,12,1,0,88,1
1708070005000100,48,12,1,0,42,0
1708070008000500,101,0,0,0,1,0
1708070006000100,100,0,0,0,0,0
1708070003000900,97,0,0,0,0,0
1708070005000200,93,1,0,1,0,0
1708070004000200,0,1,0,0,92,0
1708070003000600,81,0,0,0,0,0
1708070002000100,79,0,0,0,0,0
1708070003000500,71,2,0,0,1,1
1708070014000202,74,0,0,0,0,0
1708070002000200,0,2,0,0,65,1
1708070002000300,0,1,2,0,63,0
1708070005000300,61,0,0,0,0,0
1708070002000502,60,0,0,0,0,0
1708070002000501,13,20,0,0,26,0
1708070012000300,11,6,0,1,20,0
1708070009000100,17,0,0,0,0,0
1708070008100100,0,0,0,0,2,0
1708070003200100,0,0,0,0,1,0
1708070003200200,0,0,0,0,1,0
1708070006200100,1,0,0,0,0,0
1708070014200100,1,0,0,0,0,0
1708070014200200,1,0,0,0,0,0
1708070008000600,18,19,31,0,113,0
1708070010000100,138,34,2,0,0,0
1708080003001200,160,1,0,0,0,0
1708070015000700,1,6,6,0,144,0
1708070011000200,154,0,0,0,0,0
1708070013000300,11,22,13,0,93,0
1708070013000400,1,2,2,0,127,0
1708070007000500,127,4,0,0,0,0
1708070009000700,13,8,2,0,106,0
1708070016000100,15,21,11,0,73,0
1708070015000500,5,4,4,0,92,0
1708070009000500,61,18,1,0,19,3
1708080003001600,71,8,12,0,0,0
1708070003000800,2,2,0,0,85,1
1708070008000100,1,2,0,0,77,4
1708070007000300,12,2,2,1,59,1
1708080003001500,8,1,5,0,63,0
1708070009000600,0,9,3,0,63,0
1708070008000200,0,3,1,0,66,3
1708070010000200,70,0,0,0,0,0
1708070009000300,63,0,0,0,0,0
1708070008100200,49,2,0,0,11,0
1708070015000600,15,23,17,0,7,0
1708070012000100,23,16,13,0,8,0
1708070013000200,39,11,0,0,0,0
1708070016000200,50,0,0,0,0,0
1708070010000300,46,0,0,0,0,0
1708070007000200,44,0,0,0,0,0
1708070008000700,44,0,0,0,0,0
1708070002000400,0,0,0,0,41,0
1708070009000200,41,0,0,0,0,0
1708070013000100,41,0,0,0,0,0
1708070007000400,36,1,0,0,0,0
1708070009000400,23,0,0,0,0,0
1708070013200100,21,0,0,0,0,0
1708070012200100,0,0,2,0,0,0
1708070016100100,2,0,0,0,0,0
1708070007100100,1,0,0,0,0,0
1708070009100100,1,0,0,0,0,0
1708070015100100,0,0,0,0,1,0
1708050019000400,29,7,24,0,251,16
1708050007000400,69,3,115,0,1,0
1708040005000400,83,1,63,0,2,0
1708040006000200,5,15,42,0,67,0
1708040010000100,0,22,3,0,89,11
1708050004000200,30,14,69,0,0,0
1708040010000200,8,20,43,0,38,2
1708050004000300,94,2,11,0,0,0
1708040006000400,61,8,35,0,0,0
1708040005000300,92,1,9,0,0,0
1708050004000100,14,5,40,0,30,8
1708050009001100,76,2,16,0,0,0
1708050005001400,89,0,0,0,0,0
1708040005000200,22,2,47,0,7,10
1708040006000600,4,2,41,1,38,2
1708040006000700,0,1,2,0,78,2
1708040013000100,83,0,0,0,0,0
1708040007000100,60,9,11,0,0,0
1708040010000300,79,1,0,0,0,0
1708050007000100,11,0,14,0,47,6
1708040006000100,4,0,55,0,17,1
1708040007000200,75,0,0,0,0,0
1708050003000400,75,0,0,0,0,0
1708040005000500,60,0,0,0,0,0
1708040006000300,0,0,0,0,57,0
1708040006200200,0,0,0,0,52,0
1708050019000700,19,4,14,0,0,0
1708040005100100,1,0,0,0,0,0
1708040006100100,1,0,0,0,0,0
1708040007100100,1,0,0,0,0,0
1708040007100200,1,0,0,0,0,0
1708040010200100,1,0,0,0,0,0
